id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name
318786858,0c1e4500-dba4-4f58-b56d-d0108d00485d,2025-10-04 12:07:49,2025-10-04,2025-10-04 16:07:49 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:44:05 UTC,2025-12-17 10:50:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/318786858,https://inaturalist-open-data.s3.amazonaws.com/photos/576187879/medium.jpg,,"",,2,0,false,843,"Cross River, NY, US",41.2624803177,-73.6029250839,3,,,,3,,,false,,,mile-a-minute weed,Persicaria perfoliata,mile-a-minute weed,Plantae,131249,Persicaria perfoliata,,,
318786871,337083b8-d9e7-4438-9d4c-fcf2139b95d6,2025-10-04 12:08:05,2025-10-04,2025-10-04 16:08:05 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:44:10 UTC,2025-10-05 10:13:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/318786871,https://inaturalist-open-data.s3.amazonaws.com/photos/576187901/medium.jpg,,"",,1,0,false,843,"Cross River, NY, US",41.2625616804,-73.602878052,7,,,,7,,,false,,,mile-a-minute weed,Persicaria perfoliata,mile-a-minute weed,Plantae,131249,Persicaria perfoliata,,,
318786881,3cb82d84-9666-4571-8773-e4b0d5a1987f,2025-10-04 12:08:29,2025-10-04,2025-10-04 16:08:29 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:44:16 UTC,2025-10-05 10:13:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/318786881,https://inaturalist-open-data.s3.amazonaws.com/photos/576187936/medium.jpg,,"",,1,0,false,843,"Cross River, NY, US",41.2625758844,-73.6028633599,9,,,,9,,,false,,,mile-a-minute weed,Persicaria perfoliata,mile-a-minute weed,Plantae,131249,Persicaria perfoliata,,,
318786968,e40b1759-fd59-47f6-b152-5e94dca8d517,2025-10-04 12:18:58,2025-10-04,2025-10-04 16:18:58 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:45:05 UTC,2025-10-05 02:45:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786968,https://inaturalist-open-data.s3.amazonaws.com/photos/576188181/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2625317797,-73.6029131603,7,,,,7,,,false,,,,Magnoliopsida,Dicots,Plantae,47124,,,,
318786986,26e3835f-7c99-4bfe-bcc9-24b294acc7d1,2025-10-04 12:19:28,2025-10-04,2025-10-04 16:19:28 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:45:11 UTC,2025-10-05 12:34:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/318786986,https://inaturalist-open-data.s3.amazonaws.com/photos/576188212/medium.jpg,,"",,1,0,false,843,"Cross River, NY, US",41.262603306,-73.6027942683,7,,,,7,,,false,,,winged euonymus,Euonymus alatus,winged euonymus,Plantae,117433,Euonymus alatus,,,
318787003,4bcae3a2-994b-407d-a9de-89f17f9bb755,2025-10-04 12:19:49,2025-10-04,2025-10-04 16:19:49 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:45:18 UTC,2025-10-05 02:45:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787003,https://inaturalist-open-data.s3.amazonaws.com/photos/576188254/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2625860588,-73.6028377072,6,,,,6,,,false,,,,Euonymus,spindles,Plantae,47538,,,,
318787019,fc63a00c-784c-45f2-bcdc-c82fc8d39085,2025-10-04 12:20:34,2025-10-04,2025-10-04 16:20:34 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:45:24 UTC,2025-10-05 02:45:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787019,https://inaturalist-open-data.s3.amazonaws.com/photos/576188285/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2625683862,-73.6027744992,4,,,,4,,,false,,,,Magnoliopsida,Dicots,Plantae,47124,,,,
318787043,e980de3e-82f3-490c-92e8-279da6c10a59,2025-10-04 12:26:39,2025-10-04,2025-10-04 16:26:39 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:45:37 UTC,2025-10-05 02:45:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787043,https://inaturalist-open-data.s3.amazonaws.com/photos/576188368/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2619669211,-73.6025622712,6,,,,6,,,false,,,,Poaceae,Grasses,Plantae,47434,,,,
318787055,c4304b3e-0212-4e0f-9329-3d8a20230223,2025-10-04 12:27:09,2025-10-04,2025-10-04 16:27:09 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:45:43 UTC,2025-10-05 02:45:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787055,https://inaturalist-open-data.s3.amazonaws.com/photos/576188402/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2620013725,-73.6025332689,4,,,,4,,,false,,,,Poaceae,Grasses,Plantae,47434,,,,
318787076,93c0d313-11f1-4969-a496-b8cdd808a022,2025-10-04 12:27:31,2025-10-04,2025-10-04 16:27:31 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:45:50 UTC,2025-10-05 02:45:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787076,https://inaturalist-open-data.s3.amazonaws.com/photos/576188438/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.262171182,-73.6026255794,7,,,,7,,,false,,,,Poaceae,Grasses,Plantae,47434,,,,
318787103,8847c4d4-af3f-4b90-935c-fc5094b0c54f,2025-10-04 12:27:51,2025-10-04,2025-10-04 16:27:51 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:45:56 UTC,2025-10-05 02:45:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787103,https://inaturalist-open-data.s3.amazonaws.com/photos/576188477/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2620257168,-73.6025797815,7,,,,7,,,false,,,,Poaceae,Grasses,Plantae,47434,,,,
318787126,759c728c-2f41-4454-b1fb-8777296a238b,2025-10-04 12:29:36,2025-10-04,2025-10-04 16:29:36 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:46:02 UTC,2025-10-05 02:46:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787126,https://inaturalist-open-data.s3.amazonaws.com/photos/576188513/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2619971615,-73.602534926,3,,,,3,,,false,,,,Liliopsida,Monocots,Plantae,47163,,,,
318787136,4d3ed85d-65f1-45ec-aa3c-751a92a0d280,2025-10-04 12:31:32,2025-10-04,2025-10-04 16:31:32 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:46:08 UTC,2025-10-05 02:46:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787136,https://inaturalist-open-data.s3.amazonaws.com/photos/576188535/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2619971615,-73.602534926,3,,,,3,,,false,,,,Magnoliopsida,Dicots,Plantae,47124,,,,
318787151,53f78081-6965-4012-ac90-3901c188dfa2,2025-10-04 12:31:58,2025-10-04,2025-10-04 16:31:58 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:46:14 UTC,2025-12-15 15:51:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787151,https://inaturalist-open-data.s3.amazonaws.com/photos/576188558/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2619971615,-73.602534926,3,,,,3,,,false,,,,Magnoliopsida,Dicots,Plantae,47124,,,,
318787167,bccbaa26-1ba6-47f0-80d6-70bc8153927a,2025-10-04 12:32:29,2025-10-04,2025-10-04 16:32:29 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:46:20 UTC,2025-10-05 02:46:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787167,https://inaturalist-open-data.s3.amazonaws.com/photos/576188580/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2619971615,-73.602534926,3,,,,3,,,false,,,,Lactuca,wild lettuces,Plantae,53106,,,,
318787201,86721a86-f42e-41cc-9914-188939f7d67d,2025-10-04 12:35:30,2025-10-04,2025-10-04 16:35:30 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:46:28 UTC,2025-10-05 02:46:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787201,https://inaturalist-open-data.s3.amazonaws.com/photos/576188629/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2620678744,-73.6024529063,3,,,,3,,,false,,,,Acer,maples,Plantae,47727,,,,
318787228,9cc773da-cfe8-4162-984f-8c9e3ecbf583,2025-10-04 12:44:05,2025-10-04,2025-10-04 16:44:05 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:46:35 UTC,2025-10-05 02:46:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787228,https://inaturalist-open-data.s3.amazonaws.com/photos/576188675/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2619690035,-73.6024822352,4,,,,4,,,false,,,,Magnoliopsida,Dicots,Plantae,47124,,,,
318787246,4361cf41-9cec-4428-bb22-cae48c0cae5d,2025-10-04 12:45:23,2025-10-04,2025-10-04 16:45:23 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:46:42 UTC,2025-10-05 02:46:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787246,https://inaturalist-open-data.s3.amazonaws.com/photos/576188701/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2619690035,-73.6024822352,4,,,,4,,open,false,,,,Prunus serotina,black cherry,Plantae,54834,Prunus serotina,,,
318787279,40cc3775-4639-4f67-a9ef-021f4f5fbb71,2025-10-04 12:48:01,2025-10-04,2025-10-04 16:48:01 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:46:49 UTC,2025-10-05 02:46:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787279,https://inaturalist-open-data.s3.amazonaws.com/photos/576188738/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2619690035,-73.6024822352,4,,,,4,,,false,,,,Rubus flagellaris,Common Dewberry,Plantae,69717,Rubus flagellaris,,,
318787312,2260ad46-2a3f-4f19-9d12-33a895121f2c,2025-10-04 12:50:28,2025-10-04,2025-10-04 16:50:28 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:46:55 UTC,2025-10-05 02:46:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787312,https://inaturalist-open-data.s3.amazonaws.com/photos/576188765/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2616173627,-73.6024709508,5,,,,5,,,false,,,,Magnoliopsida,Dicots,Plantae,47124,,,,
318787328,42816fc5-2d6a-4717-9669-69aaa6c98033,2025-10-04 12:51:42,2025-10-04,2025-10-04 16:51:42 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:47:01 UTC,2025-10-05 02:47:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787328,https://inaturalist-open-data.s3.amazonaws.com/photos/576188793/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2617688444,-73.6024154247,4,,,,4,,,false,,,,Magnoliopsida,Dicots,Plantae,47124,,,,
318787343,aec4b913-5b51-4d05-b996-45679a94e29f,2025-10-04 12:51:58,2025-10-04,2025-10-04 16:51:58 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:47:07 UTC,2025-10-05 02:47:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787343,https://inaturalist-open-data.s3.amazonaws.com/photos/576188820/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2617469798,-73.602417828,2,,,,2,,,false,,,,Parthenocissus,Virginia Creepers,Plantae,50280,,,,
318787369,d6a618b4-2a95-4b9d-aeaf-447c129f17c2,2025-10-04 12:52:38,2025-10-04,2025-10-04 16:52:38 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:47:14 UTC,2025-10-05 02:47:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787369,https://inaturalist-open-data.s3.amazonaws.com/photos/576188861/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2617424532,-73.6024186703,4,,,,4,,,false,,,,Magnoliopsida,Dicots,Plantae,47124,,,,
318787386,5c66a498-ab19-4c65-87b0-8f525b425b7f,2025-10-04 12:53:48,2025-10-04,2025-10-04 16:53:48 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:47:21 UTC,2025-10-05 10:54:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/318787386,https://inaturalist-open-data.s3.amazonaws.com/photos/576188897/medium.jpg,,"",,1,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2617257194,-73.602414051,6,,,,6,,open,false,,,common yarrow,Achillea millefolium,common yarrow,Plantae,52821,Achillea millefolium,,,
318787401,a59dc0dd-8c62-441f-8019-4eae0b4001f4,2025-10-04 12:54:36,2025-10-04,2025-10-04 16:54:36 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:47:28 UTC,2025-10-05 02:47:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787401,https://inaturalist-open-data.s3.amazonaws.com/photos/576188923/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2617534342,-73.6024071675,5,,,,5,,,false,,,,Magnoliopsida,Dicots,Plantae,47124,,,,
318787421,e4de658f-6bf5-42d5-9f8a-7e3d9f85499b,2025-10-04 12:55:41,2025-10-04,2025-10-04 16:55:41 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:47:34 UTC,2025-10-05 02:47:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787421,https://inaturalist-open-data.s3.amazonaws.com/photos/576188956/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2617434879,-73.6024212903,3,,,,3,,,false,,,,Asclepiadeae,,Plantae,632307,,,,
318787435,ab75b086-bc0d-4fc4-81a6-ea2b5b7a51fa,2025-10-04 12:58:02,2025-10-04,2025-10-04 16:58:02 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:47:41 UTC,2025-10-05 02:47:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318787435,https://inaturalist-open-data.s3.amazonaws.com/photos/576188996/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2615627314,-73.6023672275,4,,,,4,,,false,,,,Angiospermae,Flowering Plants,Plantae,47125,,,,
318787453,520afece-b1f7-4c57-8522-96304695feb6,2025-10-04 13:02:08,2025-10-04,2025-10-04 17:02:08 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:47:47 UTC,2025-10-05 23:42:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/318787453,https://inaturalist-open-data.s3.amazonaws.com/photos/576189023/medium.jpg,,"",,1,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.261549648,-73.60238811,3,,,,3,,,false,,,great mullein,Verbascum thapsus,great mullein,Plantae,59029,Verbascum thapsus,,,
318879317,df597257-59d0-4315-b4c8-9cd225c296b1,2025-10-04 09:31:08,2025-10-04,2025-10-04 13:31:08 UTC,Eastern Time (US & Canada),5343461,kaatje6,Kaatje Ten Holder,2025-10-05 13:53:34 UTC,2025-10-05 13:53:35 UTC,needs_id,,https://www.inaturalist.org/observations/318879317,https://static.inaturalist.org/photos/576365866/medium.jpg,,"",,0,0,false,843,"Reservation Rd, Cross River, NY, US",41.2590810749,-73.6019731285,5,,,,5,,,false,,,,Daucus carota,wild carrot,Plantae,76610,Daucus carota,,,
318879427,1ccc6aa3-accc-4060-b349-7824ad205277,2025-10-04 10:00:21,2025-10-04,2025-10-04 14:00:21 UTC,Eastern Time (US & Canada),5343461,kaatje6,Kaatje Ten Holder,2025-10-05 13:54:00 UTC,2025-10-07 19:05:55 UTC,needs_id,,https://www.inaturalist.org/observations/318879427,https://static.inaturalist.org/photos/576366000/medium.jpg,,"",,1,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2583982714,-73.6022902443,21,,,,21,,,false,,,climbing false buckwheat,Fallopia scandens,climbing false buckwheat,Plantae,204172,Fallopia scandens,,,
318879580,796d25b2-d0fe-4f10-92ee-1f3b755ccc72,2025-10-04 10:18:25,2025-10-04,2025-10-04 14:18:25 UTC,Eastern Time (US & Canada),5343461,kaatje6,Kaatje Ten Holder,2025-10-05 13:54:28 UTC,2025-10-07 19:06:19 UTC,research,,https://www.inaturalist.org/observations/318879580,https://static.inaturalist.org/photos/576366224/medium.jpg,,"",,1,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2590113794,-73.6030120497,3,,,,3,,open,false,,,common yarrow,Achillea millefolium,common yarrow,Plantae,52821,Achillea millefolium,,,
318879658,3715d1d8-1b21-4461-89af-dd187cab6858,2025-10-04 10:40:29,2025-10-04,2025-10-04 14:40:29 UTC,Eastern Time (US & Canada),5343461,kaatje6,Kaatje Ten Holder,2025-10-05 13:54:53 UTC,2025-10-05 14:15:10 UTC,research,,https://www.inaturalist.org/observations/318879658,https://static.inaturalist.org/photos/576366392/medium.jpg,,"",,1,0,false,843,"Reservation Rd, Cross River, NY, US",41.258888793,-73.6033314078,12,,,,12,,,false,,,Porcelain Berry,Ampelopsis glandulosa,Porcelain Berry,Plantae,204237,Ampelopsis glandulosa,,,
319347667,4d02e20d-a147-434c-81b7-68e057fd6602,2025-10-04 10:00:47,2025-10-04,2025-10-04 14:00:47 UTC,Eastern Time (US & Canada),9840270,gwen_leibel,Gwen Leibel,2025-10-07 12:19:26 UTC,2025-10-08 14:29:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/319347667,https://inaturalist-open-data.s3.amazonaws.com/photos/577259788/medium.jpg,,"",,1,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2592128239,-73.6020480098,3,,,,3,,,false,,,white bedstraw,Galium album,white bedstraw,Plantae,163166,Galium album,,,
319347695,5776a817-fd66-4567-a3b0-9318c6bdaf60,2025-10-04 10:01:30,2025-10-04,2025-10-04 14:01:30 UTC,Eastern Time (US & Canada),9840270,gwen_leibel,Gwen Leibel,2025-10-07 12:19:33 UTC,2025-10-08 14:30:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/319347695,https://inaturalist-open-data.s3.amazonaws.com/photos/577259827/medium.jpg,,"",,1,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2592102941,-73.6020529123,3,,,,3,,,false,,,white bedstraw,Galium album,white bedstraw,Plantae,163166,Galium album,,,
319347711,328984ca-2106-4356-b379-53c09f2fafaf,2025-10-04 10:02:55,2025-10-04,2025-10-04 14:02:55 UTC,Eastern Time (US & Canada),9840270,gwen_leibel,Gwen Leibel,2025-10-07 12:19:40 UTC,2025-10-08 14:30:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/319347711,https://inaturalist-open-data.s3.amazonaws.com/photos/577259858/medium.jpg,,"",,1,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2592594423,-73.6020449111,3,,,,3,,,false,,,creeping thistle,Cirsium arvense,creeping thistle,Plantae,60132,Cirsium arvense,,,
319347763,4fb10888-ea13-4723-b91c-c06bf91b587e,2025-10-04 10:03:51,2025-10-04,2025-10-04 14:03:51 UTC,Eastern Time (US & Canada),9840270,gwen_leibel,Gwen Leibel,2025-10-07 12:19:53 UTC,2025-10-07 12:19:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/319347763,https://inaturalist-open-data.s3.amazonaws.com/photos/577259929/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2592589982,-73.6020475297,9,,,,9,,,false,,,,Prunus,"plums, cherries, and allies",Plantae,47351,,,,
319347784,2102ed83-deef-4346-8026-6c62b7eb378c,2025-10-04 10:04:11,2025-10-04,2025-10-04 14:04:11 UTC,Eastern Time (US & Canada),9840270,gwen_leibel,Gwen Leibel,2025-10-07 12:20:01 UTC,2025-10-08 14:31:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/319347784,https://inaturalist-open-data.s3.amazonaws.com/photos/577259968/medium.jpg,,"",,1,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2592586212,-73.6020581125,3,,,,3,,,false,,,deertongue,Dichanthelium clandestinum,deertongue,Plantae,131000,Dichanthelium clandestinum,,,
319347813,a8d214d9-7f91-42f7-897a-667e7865daf3,2025-10-04 10:05:41,2025-10-04,2025-10-04 14:05:41 UTC,Eastern Time (US & Canada),9840270,gwen_leibel,Gwen Leibel,2025-10-07 12:20:12 UTC,2025-10-10 23:35:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/319347813,https://inaturalist-open-data.s3.amazonaws.com/photos/577260009/medium.jpg,,"",,2,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2593030854,-73.602088119,3,,,,3,,,false,,,multiflora rose,Rosa multiflora,multiflora rose,Plantae,78882,Rosa multiflora,,,
319347824,303ac76f-cda0-4889-a984-87411b0359e0,2025-10-04 10:06:11,2025-10-04,2025-10-04 14:06:11 UTC,Eastern Time (US & Canada),9840270,gwen_leibel,Gwen Leibel,2025-10-07 12:20:19 UTC,2025-10-08 14:32:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/319347824,https://inaturalist-open-data.s3.amazonaws.com/photos/577260035/medium.jpg,,"",,1,0,false,843,"Bountonville Rd, Pound Ridge, NY, US",41.2593728876,-73.6022075666,4,,,,4,,,false,,,swamp dewberry,Rubus hispidus,swamp dewberry,Plantae,69713,Rubus hispidus,,,
319347868,f55b9ff6-888a-4778-bc34-e7064fd6a79e,2025-10-04 10:06:41,2025-10-04,2025-10-04 14:06:41 UTC,Eastern Time (US & Canada),9840270,gwen_leibel,Gwen Leibel,2025-10-07 12:20:30 UTC,2025-10-08 14:32:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/319347868,https://inaturalist-open-data.s3.amazonaws.com/photos/577260069/medium.jpg,,"",,1,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2593584118,-73.6021976879,3,,,,3,,,false,,,swamp dewberry,Rubus hispidus,swamp dewberry,Plantae,69713,Rubus hispidus,,,
319347918,32ab4424-7f7a-4a05-9d5e-8a215bc3c29a,2025-10-04 10:17:04,2025-10-04,2025-10-04 14:17:04 UTC,Eastern Time (US & Canada),9840270,gwen_leibel,Gwen Leibel,2025-10-07 12:20:36 UTC,2025-10-08 14:32:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/319347918,https://inaturalist-open-data.s3.amazonaws.com/photos/577260090/medium.jpg,,"",,2,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.259262887,-73.6022040599,3,,,,3,,,false,,,ribwort plantain,Plantago lanceolata,ribwort plantain,Plantae,53178,Plantago lanceolata,,,
319347954,019628bd-4c02-425d-8fd3-4283b11dbd5b,2025-10-04 10:17:45,2025-10-04,2025-10-04 14:17:45 UTC,Eastern Time (US & Canada),9840270,gwen_leibel,Gwen Leibel,2025-10-07 12:20:49 UTC,2025-10-08 14:33:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/319347954,https://inaturalist-open-data.s3.amazonaws.com/photos/577260155/medium.jpg,,"",,1,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2592761387,-73.602208064,3,,,,3,,,false,,,common wrinkle-leaved goldenrod,Solidago rugosa,common wrinkle-leaved goldenrod,Plantae,128551,Solidago rugosa,,,
